"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FATPROP","FIDs","FINs","GLY","LEAN","LEANPROP","P0","P1","P3","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDm","XYNm","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","XYDs","XYNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX"
"259",28,2019-10-31,29.8,38,0.428742708333333,0.49646875,0.416037878787879,3.219,11.7912087912088,0.0920000000000002,2.54,145,19.842,72.6813186813187,4.167,11.347,8.218,0.766326041666667,0.912322916666667,"GROUPED",68.70625,91.546875,91.546875,100.291666666667,0.0450000000000002,2.18,361.2125,1331.60416666667,162.65,3928,2018-11-27,2019-12-03,338,-33,20313.8,4090.65,24404.45,4497.2,19907.25,4334.55,15979.25,0.839324479166667,11.1025375,5.1449125,5.957625,0.307188000000001,8.48106,8.788248,2.225,-2.3142895,5.94635331794705
"260",28,2019-11-18,24.5,38.8,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,3.93,NA,6.55,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-12-03,356,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",28,2019-12-03,21.2,33.9,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,5.528,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-12-03,371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",29,2019-03-01,27.7,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,3.636,10.429,6.328,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-09-06,94,-189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",29,2019-03-22,30.3,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,3.997,11.894,7.487,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-09-06,115,-168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",29,2019-04-17,32.8,NA,NA,NA,NA,4.512,16.8988764044944,NA,NA,144,20.662,77.3857677902622,5.588,7.513,9.025,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-09-06,141,-142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",29,2019-06-05,33.55,37.2,0.534,0.646,0.504859848484848,7.451,24.8366666666667,0.51,4.56,144,21.967,73.2233333333333,3.702,11.426,7.263,0.87,1.017,"GROUPED",95.014,129.799,129.799,127.472,0,0,769.111,2633.667,1225,6422.5,2018-11-27,2019-09-06,190,-93,40833.336,7647.5,48480.836,10454.332,38026.504,9229.332,31604.004,0.9435,14.16,6.408,7.752,1.70289,15.22584,16.92873,0,2.76873,2.6668
"266",29,2019-07-04,34.2,38.5,0.466,0.535,0.456171875,9.634,28.2521994134897,0.306666666666666,3.19333333333333,143,21.889,64.1906158357771,4.206,10.552,7.057,0.823,0.954,"GROUPED",79.17,102.201,102.201,106.965,0.0333333333333329,3.08,472.535,2373.972,834.9,6782.75,2018-11-27,2019-09-06,219,-64,34158.084,7617.65,41775.734,6505.32,35270.414,5670.42,28487.664,0.8885,12.012,5.592,6.42,1.02396,10.66254,11.6865,3.11333333333333,-0.325500000000002,4.46446
"267",29,2019-07-30,34.8,37.3,0.469520833333333,0.542395833333333,0.451688131313131,6.87,19.5726495726496,0.0766666666666667,1.52666666666667,147,21.293,60.6638176638177,4.46,12.729,13.493,0.767847222222222,0.834138888888889,"GROUPED",75.3680555555556,93.0138888888889,93.0138888888889,111.5,0.0466666666666669,1.45,543.333333333333,1357.22222222222,1977.33333333333,8088.66666666667,2018-11-27,2019-09-06,245,-38,22806.6666666667,10066,32872.6666666667,8497.33333333333,24375.3333333333,6520,16286.6666666667,0.800993055555556,12.143,5.63425,6.50875,0.25599,5.09754,5.35353,1.49666666666667,-6.78947,8.05513775462963
"268",29,2019-08-14,28.8,35.8,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,3.92,NA,15.436,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-09-06,260,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",29,2019-09-03,20.4,26.9,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,4.419,6.801,8.359,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-09-06,280,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",30,2019-03-01,29.2,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,3.596,10.823,6.351,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,94,-262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",30,2019-03-22,28.5,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,3.845,10.141,8.016,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,115,-241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",30,2019-04-17,31.6,NA,0.431,0.526,0.415274884259259,3.279,13.2217741935484,0.345,3.495,155,20.06,80.8870967741936,4.256,10.29,7.617,0.864,0.994,"GROUPED",76.163,103.844,103.844,104.266,0.022,0.0325,643.671,2257.604,971,8350.56666666667,2018-11-27,2019-11-18,141,-215,34815.3,9321.56666666667,44136.8666666667,8695.052,35441.8146666667,7724.052,27091.248,0.929,11.484,5.172,6.312,1.151955,11.669805,12.82176,0.0545,1.33776,2.71788
"273",30,2019-06-05,30.34,37.2,NA,NA,NA,5.791,19.9003436426117,NA,NA,138,20.837,71.6048109965636,3.667,12.703,8.988,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,190,-166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",30,2019-07-04,33.1,36.6,0.466331597222222,0.577958333333333,0.447098484848485,5.052,17.7887323943662,1.10333333333333,3.04666666666667,159,21.18,74.5774647887324,3.535,9.601,6.754,0.845086805555555,0.983055555555555,"GROUPED",80.9270833333333,113.034722222222,113.034722222222,114.902777777778,0.0466666666666669,3.09666666666667,516.152777777778,2442.58333333333,544.05,6413.75,2018-11-27,2019-11-18,219,-137,35504.8333333333,6957.8,42462.6333333333,6737.88333333333,35724.75,6193.83333333333,29311,0.914071180555555,12.5314791666667,5.59597916666667,6.9355,3.68403,10.17282,13.85685,3.14333333333333,1.32537083333333,3.58938403561439
"275",30,2019-07-30,34.1,37.2,0.552322916666667,0.658692708333333,0.5384625,8.809,25.9088235294118,0.4325,4.4925,138,22.488,66.1411764705882,3.975,9.616,7.153,0.844035416666667,0.997552083333333,"GROUPED",95.7385416666667,130.375,130.375,130.557291666667,0.14,3.85,591.9625,3002.08333333333,473.333333333333,9709,2018-11-27,2019-11-18,245,-111,43128.55,10182.3333333333,53310.8833333333,7576.88333333333,45734,7103.55,36025,0.92079375,14.5321875,6.627875,7.9043125,1.4441175,15.0004575,16.444575,3.99,1.9123875,3.83680025390625
"276",30,2019-08-14,31.9,36.8,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,3.998,NA,7.296,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,260,-96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",30,2019-09-03,35.5,37.2,0.535414930555556,0.635395833333333,0.520980324074074,7.823,23.7060606060606,0.4475,4.13666666666667,152,22.459,68.0575757575758,4.096,11.045,7.208,0.850350694444444,0.989472222222222,"GROUPED",93.3524305555555,124.916666666667,124.916666666667,126.118055555556,1.96333333333333,3.61666666666667,551.770833333333,2449.63888888889,1639.83333333333,7481.25,2018-11-27,2019-11-18,280,-76,36016.9166666667,9121.08333333333,45138,8261.08333333333,36876.9166666667,6621.25,29395.6666666667,0.919911458333333,14.0497291666667,6.42497916666667,7.62475,1.4942025,13.81233,15.3065325,5.58,1.25680333333333,3.75074106589989
"278",30,2019-09-17,31.9,37.5,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,3.932,NA,6.446,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,294,-62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",30,2019-10-04,34.5,36,0.553276041666667,0.677453125,0.539007575757576,9.607,26.7604456824513,0.454166666666666,4.95,159,23.184,64.5793871866295,4.245,11.046,8.522,0.863151041666667,1.00958854166667,"GROUPED",97.6822916666667,135.322916666667,135.322916666667,133.911458333333,0.1275,4.27,1056.8125,2941.45833333333,272.75,3428.25,2018-11-27,2019-11-18,311,-45,47979.25,3701,51680.25,12954.5,38725.75,12681.75,35297.5,0.936369791666667,14.76875,6.6393125,8.1294375,1.5164625,16.52805,18.0445125,4.3975,3.2757625,3.13246213107639
"280",30,2019-10-22,34.3,30,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,3.901,NA,6.791,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,329,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",30,2019-10-31,35.2,37.8,0.429452083333333,0.474510416666667,0.421689814814815,3.324,10.6198083067093,0.115,0.6075,139,21.355,68.2268370607029,4.001,14.674,9.127,0.7344625,0.757901041666667,"GROUPED",66.415625,75.421875,75.421875,99.2135416666667,0.02,0.59,374.408333333333,710.4375,43.2,578.25,2018-11-27,2019-11-18,338,-18,13018.15,621.45,13639.6,4536.1,9103.5,4492.9,8525.25,0.746181770833333,10.84755,5.153425,5.694125,0.383985,2.0284425,2.4124275,0.61,-8.4351225,9.17768643932292
"282",30,2019-11-18,24.3,32.5,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,7.839,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-27,2019-11-18,356,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",31,2019-03-01,29.4,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,3.649,14.441,7.345,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,87,-370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",31,2019-03-22,30.2,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,3.77,13.995,6.449,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,108,-349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",31,2019-04-17,32.5,NA,0.515,0.643,0.487361111111111,8.28,29.4661921708185,0.255000000000001,4.89,164,20.49,72.9181494661922,4.253,11.094,6.006,0.847,1.008,"GROUPED",89.924,128.292,128.292,127.229,0.0733333333333335,2.375,904.75,2438.583,705.333333333333,11580,2018-12-04,2020-03-05,134,-323,40119.996,12285.3333333333,52405.3293333333,11562.3333333333,40842.996,10857,29262.996,0.9275,13.896,6.18,7.716,0.851445000000003,16.32771,17.179155,2.44833333333333,3.283155,3.3582
"286",31,2019-06-05,35.76,37.5,NA,NA,NA,7.512,24.7105263157895,NA,NA,158,20.583,67.7072368421053,3.964,10.656,6.568,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,183,-274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",31,2019-07-04,35.8,36.1,NA,NA,NA,7.935,25.3514376996805,NA,NA,143,21.6,69.0095846645367,3.585,9.837,6.882,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,212,-245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",31,2019-07-30,36.3,37.7,0.575659722222222,0.677944444444444,0.556477272727273,9.221,25.7569832402235,0.219999999999999,3.82333333333333,158,22.031,61.5391061452514,3.923,10.243,7.493,0.833993055555555,0.930645833333333,"GROUPED",98.7986111111111,127.006944444444,127.006944444444,136.326388888889,0.0433333333333333,2.87333333333333,662.888888888889,2118.75,473.333333333333,9709,2018-12-04,2020-03-05,238,-219,33379.6666666667,10182.3333333333,43562,8428,35134,7954.66666666667,25425,0.882319444444444,15.04325,6.90791666666667,8.13533333333333,0.734579999999998,12.76611,13.50069,2.91666666666667,-1.54256,5.90099339120371
"289",31,2019-08-14,32.3,35.9,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,3.991,NA,6.914,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,253,-204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",31,2019-09-03,38.1,37.3,NA,NA,NA,9.392,27.6235294117647,NA,NA,133,22.674,66.6882352941176,3.982,10.681,6.448,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,273,-184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",31,2019-09-17,34.8,36.7,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,3.995,NA,6.548,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,287,-170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",31,2019-10-04,39.5,36,0.580513888888889,0.652909722222222,0.558356060606061,8.785,25.3901734104046,0.29,3.48333333333333,152,22.878,66.121387283237,4.326,9.062,7.593,0.831888888888889,0.934145833333333,"GROUPED",99.4583333333333,122.659722222222,122.659722222222,131.243055555556,0.0566666666666665,3.21666666666667,619.222222222222,1889.38888888889,633.666666666667,5359.66666666667,2018-12-04,2020-03-05,304,-153,30103.3333333333,5993.33333333333,36096.6666666667,8064.33333333333,28032.3333333333,7430.66666666667,22672.6666666667,0.883017361111111,14.8010833333333,6.96616666666667,7.83491666666667,0.968310000000001,11.63085,12.59916,3.27333333333333,-2.20192333333333,5.77156595582561
"293",31,2019-10-22,33,37.3,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,4.14,NA,7.26,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,322,-135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",31,2019-10-31,35.8,37.6,0.605271875,0.744484375,0.582337626262626,11.82,31.8598382749326,0.137000000000002,6.7775,134,23.954,64.5660377358491,4.087,11.952,10.028,0.885775,1.027078125,"GROUPED",109.134375,150.583333333333,150.583333333333,146.677083333333,0.125,5.2875,491.408333333333,1957.70833333333,1621.45,5930.75,2018-12-04,2020-03-05,331,-126,29389.4,7552.2,36941.6,7518.35,29423.25,5896.9,23492.5,0.9564265625,16.197075,7.2632625,8.9338125,0.457443000000005,22.6300725,23.0875155,5.4125,6.8904405,2.35254078398438
"295",31,2019-11-18,36.4,37.9,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,4.416,NA,7.182,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,349,-108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",31,2019-12-03,37,37.5,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,4.041,11.376,6.999,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,364,-93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",31,2019-12-16,39.4,37.3,NA,NA,NA,12.6,32.0610687022901,NA,NA,137,23.7,60.3053435114504,3.823,10.729,6.558,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,377,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",31,2020-01-08,36.7,35.5,NA,NA,NA,10.82,29.0080428954424,NA,NA,141,23.81,63.8337801608579,3.821,13.084,6.842,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,400,-57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",31,2020-01-30,35.6,36.5,NA,NA,NA,10.26,28.8202247191011,NA,NA,129,23.01,64.6348314606742,6.042,11.376,19.428,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,422,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",31,2020-02-19,29,35.4,NA,NA,NA,1.78,6.13793103448276,NA,NA,90,24.83,85.6206896551724,4.464,378.643,298.904,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-05,442,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",32,2019-03-01,28.6,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,3.691,8.846,6.008,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,87,-277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",32,2019-03-22,30.6,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,3.869,8.912,5.797,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,108,-256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",32,2019-04-17,33.8,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,4.222,9.432,6.679,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,134,-230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",32,2019-06-05,37.3,37.4,NA,NA,NA,9.081,27.5181818181818,NA,NA,137,21.569,65.360606060606,3.739,12.399,8.669,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,183,-181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",32,2019-07-04,36.7,36.3,NA,NA,NA,10.014,28.8587896253602,NA,NA,133,22.409,64.5792507204611,3.89,9.157,7.399,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,212,-152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",32,2019-07-30,36.8,38,NA,NA,NA,12.79,33.9257294429708,NA,NA,125,21.99,58.3289124668435,5.374,12.256,8.457,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,238,-126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",32,2019-08-14,36.9,36.4,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,3.518,NA,6.239,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,253,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",32,2019-09-03,39.9,37.1,NA,NA,NA,11.434,30.9027027027027,NA,NA,129,22.755,61.5,4.139,9.885,6.783,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,273,-91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",32,2019-09-17,37.1,37,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,3.712,NA,6.089,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,287,-77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",32,2019-10-04,41.2,35.8,0.590236111111111,0.648534722222222,0.561695707070707,12.589,32.4458762886598,0.563333333333333,3.62,149,23.006,59.2938144329897,3.887,11.062,6.9,0.8339375,0.949284722222222,"GROUPED",101.291666666667,123.527777777778,123.527777777778,129.902777777778,0.0999999999999995,2.89333333333333,623.75,1488.08333333333,813.333333333333,6454,2018-12-04,2019-12-03,304,-60,25342,7267.33333333333,32609.3333333333,8298.33333333334,24311,7485,17857,0.891611111111111,14.86525,7.08283333333333,7.78241666666666,1.88097,12.08718,13.96815,2.99333333333333,-0.8971,5.37075976851852
"311",32,2019-10-22,36,36.8,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,3.6,NA,6.28,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,322,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",32,2019-10-31,40.1,37.2,0.583583333333333,0.6899375,0.554704545454546,12.905,32.5062972292191,0.146666666666668,5.22333333333333,144,24.166,60.8715365239295,4.186,11.4,8.901,0.851465277777778,0.995979166666667,"GROUPED",101.993055555556,136.368055555556,136.368055555556,136.8125,0.05,4.23,566.833333333333,1993.72222222222,248.333333333333,5043.66666666667,2018-12-04,2019-12-03,331,-33,30726.6666666667,5292,36018.6666666667,7050.33333333333,28968.3333333333,6802,23924.6666666667,0.923722222222222,15.28225,7.003,8.27925,0.489720000000003,17.44071,17.93043,4.28,2.64818,3.88565356481482
"313",32,2019-11-18,40,37.4,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,4.193,NA,8.392,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,349,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",32,2019-12-03,29.2,34.9,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,4.521,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-12-03,364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",33,2019-03-01,25.6,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,3.654,7.586,61.334,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,87,-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",33,2019-03-22,29.1,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,3.64,10.737,10.1,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,108,-303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",33,2019-04-17,29.8,NA,0.459,0.541,0.430260416666667,4.293,16.6395348837209,0.370000000000001,3.985,142,19.837,76.8875968992248,4.075,12.691,8.471,0.884,1.006,"GROUPED",82.502,107.807,107.807,107.078,0.042000000000001,3.83,2307.642,3431.854,327.566666666667,5935.36666666667,2018-12-04,2020-01-19,134,-277,68873.952,6262.93333333333,75136.8853333333,28019.2706666667,47117.6146666667,27691.704,41182.248,0.945,12,5.508,6.492,1.23543,13.305915,14.541345,3.872,2.541345,2.2
"318",33,2019-06-05,34.6,37.5,NA,NA,NA,8.662,27.4984126984127,NA,NA,150,20.476,65.0031746031746,3.717,10.692,6.841,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,183,-228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",33,2019-07-04,35.1,37.4,NA,NA,NA,9.257,28.308868501529,NA,NA,151,21.431,65.5382262996942,3.727,9.121,6.345,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,212,-199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",33,2019-07-30,35.6,36.3,0.503701041666667,0.590734375,0.485762384259259,7.775,24.296875,0.3505,3.0175,158,21.543,67.321875,5.611,11.618,40.569,0.807108333333333,0.929583333333333,"GROUPED",84.1614583333333,110.546875,110.546875,118.848958333333,0.0465000000000004,2.7725,454.916666666667,1680,700.666666666667,5633.66666666667,2018-12-04,2020-01-19,238,-173,25619,6334.33333333333,31953.3333333333,6159.66666666667,25793.6666666667,5459,20160,0.868345833333333,13.133225,6.0444125,7.0888125,1.1703195,10.0754325,11.245752,2.819,-1.887473,5.76347931006944
"321",33,2019-08-14,29.6,36.2,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,3.753,NA,6.437,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,253,-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",33,2019-09-03,36.3,37.4,0.497239583333333,0.556145833333333,0.484700810185185,8.313,25.1909090909091,0.389166666666669,4.35666666666666,136,21.978,66.6,4.344,12.282,6.227,0.845237847222222,0.996583333333333,"GROUPED",86.28125,109.965277777778,109.965277777778,110.25,1.72416666666667,3.57,453.756944444444,1658.88888888889,215.5,2779.5,2018-12-04,2020-01-19,273,-138,25351.75,2995,28346.75,5660.58333333333,22686.1666666667,5445.08333333333,19906.6666666667,0.920910590277778,12.640625,5.966875,6.67375,1.29942750000001,14.54691,15.8463375,5.29416666666667,3.2057125,3.33246523256655
"323",33,2019-09-17,32.3,37.7,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,3.77,NA,7.254,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,287,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
